YEAR,FIPS,mean_25,PERWT_25,mean_30,PERWT_30,mean_35,PERWT_35,mean_40,PERWT_40,med_price,med_income_25,med_income_30,med_income_35,med_income_40,med_income_25_log,med_income_30_log,med_income_35_log,med_income_40_log,med_income_ratio_25_log,med_income_ratio_30_log,med_income_ratio_35_log,med_income_ratio_40_log,employed,white,married,med_price_norm,med_income_ratio_25_log_norm,med_income_ratio_30_log_norm,med_income_ratio_35_log_norm,med_income_ratio_40_log_norm,med_income_25_log_norm,med_income_30_log_norm,med_income_35_log_norm,med_income_40_log_norm,income_norm,white_norm,employed_norm,married_norm
2006,05143,0.441176470588235,4025,0.727272727272727,3932,0.620689655172414,3508,0.8,2430,156400,59500,53600,50000,78750,10.9937315915337,10.8893043470589,10.8197782844103,11.2740335566879,0.966440515559627,1.07086776003445,1.14039382268306,0.686138550405468,0.96078431372549,0.834862385321101,0.440940366972477,-0.50815102965139,-0.29047320700193,0.112807516345461,0.507065578280839,-0.468983976385,-0.242359282121859,-0.928487385860424,-1.38339830409585,-0.0800033212729186,-0.0800033212729186,0.302086088501885,1.01301964001896,0.123308951954222
2006,06085,0.418079096045198,20078,0.438914027149321,28495,0.58843537414966,34947,0.68796992481203,29216,787300,84600,95500,110000,113500,11.3456895455943,11.4668815264688,11.6082356447746,11.6395581159036,2.23067510357824,2.10948312270374,1.96812900439801,1.93680653326896,0.943195266272189,0.533289108672054,0.458087082378483,4.90801070212904,2.67085062218524,2.75584754514788,2.49369035729596,2.63877344987329,0.731043092174305,1.16659436134455,1.19576047911041,1.19680644095788,1.19680644095788,-1.95427921962801,0.364938128540091,0.477720752179017
2006,06037,0.389643463497453,140821,0.394819466248038,162139,0.491487786824574,168899,0.547796610169492,174754,586000,61300,60000,66500,63480,11.0235351219243,11.0020998412042,11.1049572266439,11.0584801746403,2.25753994663485,2.27897522735491,2.1761178419152,2.2225948939188,0.933993248791169,0.504068426087446,0.380653874289573,3.17988682099511,2.7337784210802,3.18716642724848,2.99287872997591,3.34892267598061,-0.159932313474335,-0.519337250821663,-0.45053647716382,-0.832950436702536,-0.832950436702536,-2.17290779042314,0.0258829628986086,-1.12277485448159
2006,06073,0.328859060402685,50763,0.453125,44838,0.587557603686636,47383,0.639423076923077,43784,572850,65000,77000,81000,77000,11.0821425488778,11.2515607008358,11.3022044336546,11.2515607008358,2.176236632444,2.00681848048595,1.9561747476672,2.00681848048595,0.951879900810938,0.700367331525284,0.423289505303993,3.06699646313663,2.54333477716551,2.494589365578,2.4649992696622,2.81274460118735,0.0021569585245503,0.385547693195929,0.194687845669992,-0.158503003479443,-0.158503003479443,-0.704203251428937,0.684929935569834,-0.241523233763131
2006,06059,0.42032967032967,43138,0.557213930348259,44714,0.614879649890591,51109,0.624497991967871,54357,732000,77850,77400,84000,93100,11.2625391772621,11.2567420595778,11.3385720778255,11.4414294632652,2.2409966156813,2.24679373336563,2.164963715118,2.06210632967829,0.953558910757616,0.679637103729001,0.437096829832005,4.43327026185728,2.69502757481231,3.10527183964895,2.96610801251323,2.95012816442204,0.501075946882284,0.4043423591091,0.313651702947572,0.504725453543032,0.504725453543032,-0.859306406950233,0.746794303547733,0.0438654617620201
2006,06019,0.428571428571429,16781,0.538461538461538,13381,0.654205607476636,11396,0.657657657657658,13412,299650,49400,47250,59000,60400,10.807705703176,10.7632079329219,10.9852927228879,11.0087443839229,1.80266470271032,1.84716247296444,1.62507768299848,1.60162602196343,0.907520595269732,0.639511679774621,0.400046953867825,0.721624161468513,1.66828558303644,2.08830111500406,1.67034217707944,1.80589075245116,-0.756846991005323,-1.38588477804329,-0.84197648573695,-1.00668197270808,-1.00668197270808,-1.15952403760598,-0.949521609326238,-0.72193212265298
2006,06067,0.413793103448276,25110,0.585492227979275,22430,0.645833333333333,22735,0.701030927835052,21408,380500,50300,68060,65800,74450,10.8257603560878,11.1281449480549,11.0943751173134,11.2178830381122,2.02348110019605,1.72109650822898,1.75486633897047,1.63135841817172,0.930876280776877,0.638647784376428,0.413202375513933,1.41570670389116,2.18552254676688,1.76749188856522,1.98184441316276,1.87977213134856,-0.706913634453223,-0.0621259687604422,-0.485152096976277,-0.276142071636599,-0.276142071636599,-1.16598768593714,-0.0889640376167176,-0.45001784881599
2006,06039,0.333333333333333,2185,0.285714285714286,2291,0.533333333333333,1898,0.421052631578947,2093,323200,61325,39800,80000,51300,11.0239428691267,10.5916221912725,11.289781913656,10.8454460311589,1.66208373650239,2.09440441435655,1.39624469197306,1.84058057447022,0.892249527410208,0.731375358166189,0.407593123209169,0.923796627443199,1.33899087056211,2.71747565967737,1.12112631641569,2.39966367641371,-0.158804616002697,-2.00828844672262,0.154051974696536,-1.57709762798637,-1.57709762798637,-0.472201807655365,-1.51219544181051,-0.56595755856065
2006,06001,0.4,18809,0.446327683615819,21789,0.57847533632287,25044,0.64,26353,653950,83000,90010,97500,100000,11.3265958867787,11.4076760542511,11.4876076569859,11.5129254649702,2.06419028813856,1.98311012066617,1.90317851793136,1.87786070994707,0.932469680264609,0.484936690438073,0.418498035220492,3.7632252100813,2.28087912810356,2.43425697856237,2.33780445480673,2.49230026699377,0.678236179841003,0.951834657187508,0.801168774034863,0.754467339925089,0.754467339925089,-2.3160510592274,-0.0302540505557163,-0.340559900425361
2006,06007,0.382352941176471,4574,0.764705882352941,2057,0.678571428571429,3034,0.793103448275862,2538,297400,41500,67810,77780,78300,10.6334487062188,11.1244649556779,11.2616396077097,11.2683028819789,1.9693846067894,1.4783683573303,1.34119370529845,1.3345304310293,0.933830382106244,0.833117723156533,0.422164726175075,0.702308320770295,2.05880774516378,1.14980391474822,0.988999935112901,1.14219077962074,-1.23878573573015,-0.0754746347634891,0.0619943959233619,-0.100021077202373,-0.100021077202373,0.289032560595568,0.0198820189807684,-0.264771709433006
2006,06097,0.448275862068966,3775,0.423076923076923,5046,0.6,6350,0.655172413793103,5578,606450,56000,81800,74950,80500,10.9331069697173,11.3120325225908,11.2245765035307,11.2960124634067,2.38227059401974,2.00334504114619,2.09080106020628,2.01936510033037,0.948553054662379,0.843340951589445,0.435487222106794,3.35544635089669,3.02594558833807,2.48575025194404,2.78811223417757,2.84392142151872,-0.410027465596882,0.604900906057635,-0.0592444122627683,-0.00322904727637662,-0.00322904727637662,0.365522554103695,0.562349819384481,0.010595884584106
2006,06087,0.518518518518519,3482,0.441176470588235,3555,0.5,3304,0.682926829268293,3586,747250,57000,72350,90555,90000,10.9508065468167,11.1892707320596,11.4137126798986,11.4075649493124,2.5733485333295,2.33488434808655,2.11044240024755,2.11659013083378,0.93356890459364,0.845278725824801,0.425104285172545,4.56418873770076,3.47352364091832,3.32944243180237,2.83525288215413,3.08551376633382,-0.361076134411369,0.159599402180878,0.559447548804001,0.386433697440909,0.386433697440909,0.380020942715007,0.0102476859086455,-0.204012877698088
2006,06013,0.606741573033708,13285,0.558823529411765,14287,0.722222222222222,14128,0.782312925170068,16774,619800,83100,86200,77400,100000,11.3277999808435,11.3644254566518,11.2567420595778,11.5129254649702,2.00935214349225,1.972726667684,2.08041006475797,1.82422665936556,0.952138924184668,0.64433486976096,0.455783042126702,3.47005367237279,2.15242709394108,2.40783345080083,2.76317308758543,2.35902619163655,0.681566316319054,0.79494906541487,0.0459738031613372,0.754467339925089,0.754467339925089,-1.12343702525322,0.694473844073173,0.430097692363252
2006,06095,0.490909090909091,6420,0.56,6500,0.641509433962264,5200,0.828571428571429,8102,488400,89000,64500,78000,84650,11.3963916487143,11.0744205027839,11.2644641056717,11.3462803875613,1.70249837250441,2.02446951843482,1.83442591554696,1.75260963365741,0.931897846770155,0.559701492537313,0.415021665864227,2.34200857559683,1.43365749792301,2.53950724521429,2.17279319693601,2.18106661600125,0.871268783878045,-0.257004001824433,0.0712337398537042,0.172361278105363,0.172361278105363,-1.75666228446457,-0.0513236801865174,-0.412414263936204
2006,06071,0.513812154696133,30441,0.518018018018018,32394,0.652542372881356,31056,0.691489361702128,34209,385100,70000,58150,56050,65000,11.1562505210315,10.9707811579468,10.9339994285003,11.0821425488778,1.7050077987715,1.89047716185619,1.92725889130269,1.77911577092523,0.931742876076872,0.62786963244915,0.393065302723921,1.45519686709641,1.43953553976173,2.19852715314178,2.39559910638637,2.24693113485372,0.20711574754026,-0.632941465077785,-1.00976431725407,-0.750295661087097,-0.750295661087097,-1.24662960608568,-0.0570336904303623,-0.866238451408281
2006,06023,0.166666666666667,1849,0.375,1451,0.464285714285714,2541,0.75,1561,280950,27250,62710,50220,47001.5,10.2128088000914,11.0462762035371,10.8241686327116,10.7579347950765,2.33312319644895,1.49965579300328,1.72176336382877,1.7879972014638,0.932245922208281,0.802231866088035,0.41537507749535,0.561088063221098,2.9108234733855,1.20397560006744,1.90239485957561,2.26900040670704,-2.40214027460111,-0.35909357485791,-1.36903683580113,-1.88278215100318,-1.88278215100318,0.057945187153263,-0.038498582258491,-0.405109468268875
2006,06055,0.636363636363636,2052,0.666666666666667,1297,0.5,1361,0.714285714285714,1530,653800,64200,55000,75755,81900,11.0697584896781,10.9150884642146,11.2352597277939,11.3132542698412,2.32079828359419,2.47546830905764,2.15529704547831,2.07730250343109,0.952662721893491,0.803921568627451,0.458039215686275,3.76193748736809,2.88195378537399,3.68719665883328,2.94290730066604,2.98788880311916,-0.0320933616894314,-0.834959048615659,-0.0242980307886365,0.056998114535425,0.056998114535425,0.0705875082281329,0.713773559520804,0.476731377820453
2006,06061,0.25,5121,0.583333333333333,5323,0.783783783783784,3224,0.804878048780488,3932,505950,54500,71700,95000,90500,10.9059559806513,11.1802460265877,11.4616321705827,11.413105129688,2.22823714850657,1.95394710257019,1.67256095857523,1.72108799946989,0.951732673267327,0.862222222222222,0.518814814814815,2.49267213304294,2.66513999338528,2.36004372603523,1.78430550005206,2.1027391989119,-0.485118359029955,0.126863524826042,0.71619917736058,0.405786039738461,0.405786039738461,0.506791848593567,0.679505227424152,1.73292470621396
2006,06065,0.544354838709677,43837,0.59375,30284,0.677304964539007,31548,0.740350877192982,29622,430350,74350,64500,68550,73000,11.2165389518883,11.0744205027839,11.1353186849905,11.1982147201305,1.75581515818932,1.89793360729376,1.83703542508716,1.77413938994709,0.935160960072802,0.66706857573474,0.42597337352424,1.8436598855828,1.55854592404322,2.21750211198836,2.17905621006891,2.23456543496167,0.373854135070783,-0.257004001824433,-0.351219727898915,-0.344845253878265,-0.344845253878265,-0.953343885521359,0.0689081519761215,-0.186049369236814
2006,06077,0.405797101449275,9441,0.592592592592593,10022,0.666666666666667,10474,0.714285714285714,8804,423350,53800,65400,52000,61100,10.8930287461499,11.0882775374453,10.8589989975636,11.0202671451597,2.06292579292055,1.86767700162513,2.09695554150686,1.93568739391074,0.920481927710843,0.634362580250688,0.415469275450932,1.78356615896612,2.27791719377864,2.14050592765276,2.80288343796811,2.63599252504015,-0.520870927232001,-0.206739515233742,-1.25510164292173,-0.966431943909618,-0.966431943909618,-1.19804949869128,-0.471951693074779,-0.403162455898001
2006,06113,0.434782608695652,3059,0.25,2849,0.633333333333333,3449,0.625,2082,457100,91000,45300,71075,53000,11.418614785499,10.7210623114711,11.1714909365192,10.8780471925343,1.61404267882085,2.31159515284871,1.86116652780064,2.15461027178558,0.944444444444444,0.66389811738649,0.403654485049834,2.07330376943939,1.22646022930299,3.27017672337494,2.23697261576793,3.17998918028005,0.932730824616073,-1.53876222087493,-0.232895028392536,-1.46321887468595,-1.46321887468595,-0.977065192353822,0.41096502568338,-0.647366726872567
2006,06099,0.53030303030303,9515,0.53968253968254,7562,0.592592592592593,9150,0.819444444444445,7328,369550,45500,55000,62890,69000,10.725467604939,10.9150884642146,11.0491424475376,11.1418617835794,2.09457372327399,1.90495286399842,1.77089888067548,1.67817954463364,0.913024664647339,0.744082540967024,0.421808618248028,1.3217029458265,2.35204882345268,2.2353645248793,2.02032368204654,1.99611692106217,-0.984291090955083,-0.834959048615659,-0.633114743283967,-0.541691068214904,-0.541691068214904,-0.37712691655606,-0.74672008690185,-0.272132235837683
2006,06107,0.366197183098592,9713,0.484375,7064,0.547169811320755,5440,0.583333333333333,6728,239050,37000,53500,63000,42350,10.5186731916264,10.8874369328841,11.0508900053737,10.6537237000802,1.86575482242789,1.49699108117015,1.33353800868058,1.73070431397405,0.916256157635468,0.727797988444254,0.423496683072972,0.201384185329832,1.8160669178271,1.1971945141204,0.97062570512043,2.12663456780518,-1.55621785262472,-0.935261173834667,-0.627398227250547,-2.24680076499067,-2.24680076499067,-0.498967617360453,-0.627653328702439,-0.237240999858148
2006,06089,0.375,2416,0.333333333333333,2531,0.555555555555556,2466,0.833333333333333,1845,286950,53100,37000,46600,58012,10.87993220723,10.5186731916264,10.7493558201137,10.9684051646801,1.68713105630648,2.04839007191015,1.81770744342277,1.59865809885637,0.923353293413174,0.899292324442025,0.486118671747414,0.612596971749681,1.39766133069354,2.6003796168533,2.13266764504106,1.79851582544983,-0.557091736941118,-2.27290090560074,-1.61376043457499,-1.14759044966636,-1.14759044966636,0.784149622289581,-0.366154092078167,1.0571160367083
2006,06083,0.271186440677966,6709,0.285714285714286,6155,0.653061224489796,4040,0.576271186440678,5387,710150,70000,70000,71900,80900,11.1562505210315,11.1562505210315,11.1830315437091,11.3009691030466,2.31698097327778,2.31698097327778,2.29019995060014,2.17226239126269,0.943612774451098,0.768295647945539,0.413809871140287,4.24569198663235,2.87301217587324,3.28388241221183,3.26668410754392,3.22385254461484,0.20711574754026,0.0398231300563854,-0.195144022575672,0.0140849353837762,0.0140849353837762,-0.195964927684158,0.380321527348935,-0.437461297111093
2006,06017,0.769230769230769,3013,0.545454545454545,2569,0.777777777777778,1581,0.928571428571429,2707,487400,81000,80000,70000,95000,11.3022044336546,11.289781913656,11.1562505210315,11.4616321705827,1.79463598651867,1.80705850651722,1.94058989914175,1.63520824959057,0.954171562867215,0.917378917378917,0.523646723646724,2.33342375750874,1.64947924060487,1.98624563571543,2.42759449704675,1.88933849296147,0.610777274282348,0.524189883694938,-0.282748645646698,0.575295305215509,0.575295305215509,0.919473153931821,0.769367925357184,1.83279721631809
2006,06111,0.581395348837209,11304,0.530120481927711,9793,0.759259259259259,10202,0.801526717557252,12012,644550,75390,66000,91550,92900,11.2304299192057,11.0974100210086,11.4246405501027,11.4392789248019,2.1458777586655,2.27889765686269,1.95166712776859,1.93702875306932,0.947089947089947,0.716239959839357,0.447665662650602,3.68252792005319,2.4722226139645,3.18696902797694,2.45418065329459,2.63932563897885,0.412272077930356,-0.173612687682127,0.595194202758019,0.497213431615432,0.497213431615432,-0.585444559429865,0.508440534671047,0.262316574807379
2006,06079,0.16,2949,0.347826086956522,3681,0.58974358974359,4163,0.551724137931035,3139,603550,52000,56200,75000,96000,10.8589989975636,10.9366720358818,11.2252433925184,11.47210347045,2.45158516856571,2.37391213024749,2.08534077361083,1.8384806956793,0.948739495798319,0.855340953882539,0.44107213243989,3.33055037844121,3.18830699124404,3.42875926669073,2.77500714828695,2.3944457336854,-0.614986254612596,-0.756667612161076,-0.0570629213204237,0.611872486027913,0.611872486027913,0.455306334591396,0.56921938145159,0.126032461116611
2006,06029,0.377777777777778,12278,0.480769230769231,13684,0.578947368421053,12915,0.689320388349515,9856,277900,49900,68350,65300,61400,10.8177762817396,11.1323968421521,11.0867473152645,11.0251651141352,1.71724033399099,1.4026197735785,1.44826930046607,1.50985150159536,0.91109074243813,0.615686788005761,0.3987167736022,0.534904368052402,1.4681888438084,0.9570409861636,1.24598916945602,1.57784226066669,-0.728995013315248,-0.0467028079576055,-0.510103747680447,-0.949322903093045,-0.949322903093045,-1.33778140793579,-0.817976886438841,-0.749426110358552
2006,06047,0.434782608695652,4435,0.433333333333333,3968,0.555555555555556,4073,0.666666666666667,3654,340950,55000,53750,62000,51750,10.9150884642146,10.8920989459899,11.0348896640272,10.8541797111276,1.82440265373419,1.84739217195889,1.70460145392157,1.88531140682118,0.908995815899581,0.679522497704316,0.42791551882461,1.07617714850692,1.71920422817934,2.08888564673613,1.86120502467428,2.51081434015994,-0.459860850054382,-0.918350362757965,-0.679737672593419,-1.54659010786725,-1.54659010786725,-0.860163886966615,-0.895166010019549,-0.145906449971879
2006,06025,0.6,1183,0.523809523809524,2076,0.588235294117647,1924,0.578947368421053,2051,249000,76600,48600,86000,64000,11.2463523557287,10.7913788098886,11.3621025752356,11.0666383623418,1.17885581971816,1.63382936555826,1.0631056002112,1.35856981310504,0.913851351351351,0.63243581715717,0.424546023794615,0.286803125306397,0.20708516377051,1.54541684561078,0.32156820994315,1.20192571262629,0.456308410501309,-1.28369879798781,0.390623384765186,-0.804453162205606,-0.804453162205606,-1.21246550215653,-0.7162602015625,-0.215551788519383
2006,06031,0.321428571428571,4186,0.393939393939394,3172,0.5,2460,0.285714285714286,2021,234700,79065,56310,54350,107000,11.2780255779574,10.9386274182487,10.9031998925494,11.580584113444,1.0880378038817,1.42743596359045,1.46286348928976,0.785479268395072,0.900311526479751,0.68733850129199,0.406330749354005,0.164040226646609,-0.00564557225334741,1.02019254921711,1.28101628656694,-0.2221344061616,0.543906344752719,-0.749574731673925,-1.11051408212388,0.99080501052119,0.99080501052119,-0.801684702274235,-1.21514510088656,-0.592050030498958
2006,08041,0.541176470588235,11058,0.551282051282051,8835,0.74025974025974,7504,0.732558139534884,9772,210850,51000,53900,77000,75150,10.8395809117065,10.8948857568971,11.2515607008358,11.2272413951811,1.41932134746824,1.36401650227762,1.00734155833889,1.03166086399359,0.946954813359529,0.83568157802043,0.462662909475167,-0.0407076847545054,0.770347950735089,0.858804434926066,0.187730444183268,0.389596838591068,-0.668690427680765,-0.908241589640389,0.0290248245860173,-0.243452498903827,-0.243452498903827,0.308215272121792,0.503461432050851,0.572300214219041
2006,08123,0.68421052631579,5228,0.742857142857143,4440,0.761904761904762,4315,0.846153846153846,3790,198850,61900,64000,67525,58600,11.0332754586727,11.0666383623418,11.1202531786608,10.9784899755651,1.16703059196315,1.13366768829403,1.08005287197502,1.22181607507073,0.948640483383686,0.880171740827479,0.468384074941452,-0.14372550181167,0.179385930520321,0.272619059831002,0.362242897652997,0.862109349876181,-0.132993678310859,-0.285232645502828,-0.400501191839592,-1.11236330920881,-1.11236330920881,0.641089792789944,0.565571195527865,0.690553098475795
2006,09003,0.621951219512195,9772,0.525773195876289,11662,0.686956521739131,12991,0.792592592592593,13412,262450,70000,72000,75400,95600,11.1562505210315,11.1844213979982,11.230562553996,11.4679280990395,1.32156534564895,1.29339446868225,1.2472533126844,1.00988776764095,0.938018332605849,0.800909090909091,0.431818181818182,0.402268928591303,0.541365782095613,0.679087411264621,0.763536144470543,0.335493349248033,0.20711574754026,0.142009110111869,-0.0396631699401979,0.597287542708973,0.597287542708973,0.0480482093527478,0.174190164262011,-0.0652408656618873
2006,09005,0.733333333333333,2274,0.611111111111111,2801,0.821428571428571,2795,0.72,4589,338250,81000,85500,70500,83905,11.3022044336546,11.3562716549249,11.1633679888004,11.3374404854353,1.42933611237846,1.37526889110818,1.56817255723267,1.39410006059777,0.958102766798419,0.959174903308982,0.501074344649764,1.05299813966906,0.793806383413164,0.887439206919425,1.53376572678879,1.29021404495373,0.610777274282348,0.765372271563914,-0.259466372650003,0.141482714553074,0.141482714553074,1.23218989634209,0.914216052717726,1.36624036935095
