fips,year,dom,zhvi,sales,dailylistings,monthlylistings,saletolist,zori
40129,2018,,,5,,,,
40131,1997,,75050,,,,,
40131,1998,,82100,,,,,
40131,1999,,86666.6666666667,,,,,
40131,2000,,92283.3333333333,,,,,
40131,2001,,98891.6666666667,,,,,
40131,2002,,96266.6666666667,,,,,
40131,2003,,109516.666666667,,,,,
40131,2004,,117533.333333333,,,,,
40131,2005,,120416.666666667,,,,,
40131,2006,,126725,,,,,
40131,2007,,130383.333333333,,,,,
40131,2008,,131641.666666667,,,,,
40131,2009,,132658.333333333,1061,,,,
40131,2010,,131233.333333333,953,,,0.929799885618195,
40131,2011,,129416.666666667,803,,,0.930355728236499,
40131,2012,,128791.666666667,1071,,,0.939008533016829,
40131,2013,,132341.666666667,1178,596.833333333333,723.25,0.949802021346711,
40131,2014,100.75,128858.333333333,965,554.333333333333,675.583333333333,0.954946819667615,
40131,2015,103,133416.666666667,1269,526.5,647.25,0.960923804621307,
40131,2016,104.541666666667,142875,1425,521.166666666667,648.75,0.968247032334324,
40131,2017,98.75,152625,1631,471.166666666667,593.583333333333,0.965022211674492,
40131,2018,95.75,156591.666666667,1406,451.416666666667,570.25,0.965958605062068,
40131,2019,,,,,,,
40133,1997,,25383.3333333333,,,,,
40133,1998,,27575,,,,,
40133,1999,,29933.3333333333,,,,,
40133,2000,,30625,,,,,
40133,2001,,31591.6666666667,,,,,
40133,2002,,32866.6666666667,,,,,
40133,2003,,33416.6666666667,,,,,
40133,2004,,34400,,,,,
40133,2005,,35550,,,,,
40133,2006,,38083.3333333333,,,,,
40133,2007,,39616.6666666667,,,,,
40133,2008,,40083.3333333333,,,,,
40133,2009,,39408.3333333333,200,,,,
40133,2010,,38250,183,,,,
40133,2011,,37541.6666666667,213,,,,
40133,2012,,39016.6666666667,155,,,,
40133,2013,,38850,83,110.666666666667,128.25,,
40133,2014,,37558.3333333333,24,93.6666666666667,111.75,,
40133,2015,,40641.6666666667,96,87.8333333333333,107.666666666667,,
40133,2016,,44025,139,106.166666666667,130.333333333333,,
40133,2017,,45008.3333333333,217,130.25,153.083333333333,,
40133,2018,,48283.3333333333,238,131.416666666667,149.5,,
40135,1997,,40475,,,,,
40135,1998,,48316.6666666667,,,,,
40135,1999,,50241.6666666667,,,,,
40135,2000,,53983.3333333333,,,,,
40135,2001,,57933.3333333333,,,,,
40135,2002,,60491.6666666667,,,,,
40135,2003,,61858.3333333333,,,,,
40135,2004,,62858.3333333333,,,,,
40135,2005,,66341.6666666667,,,,,
40135,2006,,72641.6666666667,,,,,
40135,2007,,75941.6666666667,,,,,
40135,2008,,76516.6666666667,,,,,
40135,2009,,76300,393,,,,
40135,2010,,75900,411,,,,
40135,2011,,72625,343,,,,
40135,2012,,71700,326,,,,
40135,2013,,71533.3333333333,208,228.583333333333,275.333333333333,,
40135,2014,,70333.3333333333,105,213.25,254.083333333333,,
40135,2015,,70833.3333333333,260,202.5,244.166666666667,,
40135,2016,,74791.6666666667,291,261.333333333333,307.583333333333,0.948553288569332,
40135,2017,,79633.3333333333,298,277.833333333333,319.583333333333,0.929722518563593,
40135,2018,,86483.3333333333,365,279.916666666667,324.333333333333,0.916754292025423,
40137,1997,,32558.3333333333,,,,,
40137,1998,,35725,,,,,
40137,1999,,39808.3333333333,,,,,
40137,2000,,40900,,,,,
40137,2001,,42550,,,,,
40137,2002,,43358.3333333333,,,,,
40137,2003,,43633.3333333333,,,,,
40137,2004,,45775,,,,,
40137,2005,,49241.6666666667,,,,,
40137,2006,,55716.6666666667,,,,,
40137,2007,,60075,,,,,
40137,2008,,59425,,,,,
40137,2009,,59633.3333333333,,,,,
40137,2010,,59066.6666666667,,,,,
40137,2011,,58600,,,,,
40137,2012,,58900,,,,,
40137,2013,,60625,338,177.333333333333,225.75,,
40137,2014,,60583.3333333333,443,178.5,214.833333333333,,
40137,2015,,58975,409,184.333333333333,220.916666666667,,
40137,2016,,59733.3333333333,401,215.416666666667,257.75,,
40137,2017,,59116.6666666667,425,294.666666666667,351.5,,
40137,2018,,64458.3333333333,550,343.916666666667,401,0.919255191701175,
40141,2009,,,56,,,,
40141,2010,,,52,,,,
40141,2011,,,42,,,,
40141,2012,,,42,,,,
40141,2013,,,38,26.3333333333333,,,
40141,2014,,,11,19.1666666666667,,,
40141,2015,,,38,19.5833333333333,,,
40141,2016,,,49,23,,,
40141,2017,,,66,32.8333333333333,,,
40141,2018,,,55,21.25,24.5,,
40143,1997,,75800,,,,,
40143,1998,,76241.6666666667,,,,,
40143,1999,,82516.6666666667,,,,,
40143,2000,,89750,,,,,
40143,2001,,92791.6666666667,,,,,
40143,2002,,95500,,,,,
40143,2003,,99008.3333333333,,,,,
40143,2004,,102050,,,,,
40143,2005,,104908.333333333,,,,,
40143,2006,,108616.666666667,,,,,
40143,2007,,112216.666666667,,,,,
40143,2008,,114841.666666667,,,,,
40143,2009,,115091.666666667,9186,,,,
40143,2010,114.5,114516.666666667,7464,,,0.940730382720952,
40143,2011,130.541666666667,110291.666666667,7604,,,0.928382625400384,
40143,2012,119.333333333333,109983.333333333,8875,,,0.939388173721749,
40143,2013,107.791666666667,111933.333333333,10019,4030.66666666667,4957.83333333333,0.949864683816783,
40143,2014,97,115041.666666667,10631,3724.66666666667,4670.41666666667,0.953882581673398,1119.52442900675
40143,2015,89.5416666666667,117550,10395,3486.83333333333,4413.91666666667,0.962129421073017,1141.02428167863
40143,2016,90.8333333333333,125233.333333333,11132,3418.91666666667,4343.75,0.964548545192897,1160.85263342483
40143,2017,82.7083333333333,135800,11651,3393.16666666667,4289.33333333333,0.966024416943932,1154.31405901641
40143,2018,83.2916666666667,142158.333333333,11369,3193.5,4034.75,0.964036993038895,1163.80548114682
40143,2019,,,,,,,1186.61641867846
40145,1997,,72216.6666666667,,,,,
40145,1998,,74158.3333333333,,,,,
40145,1999,,84966.6666666667,,,,,
40145,2000,,111991.666666667,,,,,
40145,2001,,112558.333333333,,,,,
40145,2002,,118741.666666667,,,,,
40145,2003,,112441.666666667,,,,,
40145,2004,,110275,,,,,
40145,2005,,113641.666666667,,,,,
40145,2006,,117666.666666667,,,,,
40145,2007,,120650,,,,,
40145,2008,,121908.333333333,,,,,
40145,2009,,120225,829,,,,
40145,2010,,119083.333333333,735,,,0.945817582195544,
40145,2011,,117108.333333333,793,,,0.929033144486098,
40145,2012,,112233.333333333,947,,,0.93778983190309,
40145,2013,,112333.333333333,1066,478.25,593.333333333333,0.960325405871113,
40145,2014,,119058.333333333,1181,434,546.166666666667,0.963299393330481,
40145,2015,,122100,1160,416.5,524.416666666667,0.97026676723467,1275.33333333333
40145,2016,,130533.333333333,1314,405.416666666667,522.166666666667,0.971853428204549,1278.58333333333
40145,2017,,131191.666666667,1448,421.083333333333,536.75,0.97733123896228,1282.83333333333
40145,2018,90,137583.333333333,1527,426.583333333333,533,0.976607002345222,1302
40145,2019,,,,,,,1328.75
40147,1997,,49916.6666666667,,,,,
40147,1998,,50883.3333333333,,,,,
40147,1999,,54216.6666666667,,,,,
40147,2000,,58883.3333333333,,,,,
40147,2001,,59650,,,,,
40147,2002,,60633.3333333333,,,,,
40147,2003,,66016.6666666667,,,,,
40147,2004,,68716.6666666667,,,,,
40147,2005,,72533.3333333333,,,,,
40147,2006,,77816.6666666667,,,,,
40147,2007,,81941.6666666667,,,,,
40147,2008,,83408.3333333333,,,,,
40147,2009,,84858.3333333333,607,,,,
40147,2010,,82858.3333333333,684,,,,
40147,2011,,81425,649,,,,
40147,2012,,78525,799,,,0.942345330193383,
40147,2013,,77575,832,315.916666666667,397.166666666667,0.934534797442004,
40147,2014,,77125,748,298,373.333333333333,0.942570253613312,
40147,2015,,76683.3333333333,898,295.666666666667,367.5,0.948151812889385,
40147,2016,,80008.3333333333,942,326.25,398.416666666667,0.94666536278707,
40147,2017,,87266.6666666667,932,312.416666666667,384.5,0.949734410336601,
40147,2018,,91916.6666666667,869,300,365.666666666667,0.950098548527046,
40149,2009,,,27,,,,
40149,2010,,,81,,,,
40149,2011,,,88,,,,
40149,2012,,,33,,,,
40149,2013,,,12,,,,
40149,2014,,,9,,,,
40149,2015,,,18,,,,
40149,2016,,,13,,,,
40149,2017,,,26,,,,
40149,2018,,,81,,,,
40151,2009,,,4,,,,
40151,2010,,,0,,,,
40151,2011,,,97,,,,
40151,2012,,,7,,,,
40151,2013,,,2,36.9166666666667,43.5,,
40151,2014,,,6,53.9166666666667,61,,
40151,2015,,,29,63.1666666666667,72.9166666666667,,
40151,2016,,,51,69.5,78.3333333333333,,
40151,2017,,,57,81.25,90.25,,
40151,2018,,,72,94.0833333333333,102.5,,
40153,1997,,41666.6666666667,,,,,
40153,1998,,45525,,,,,
40153,1999,,47916.6666666667,,,,,
40153,2000,,48975,,,,,
40153,2001,,50466.6666666667,,,,,
40153,2002,,52425,,,,,
40153,2003,,54975,,,,,
40153,2004,,58966.6666666667,,,,,
40153,2005,,65558.3333333333,,,,,
40153,2006,,68766.6666666667,,,,,
40153,2007,,72241.6666666667,,,,,
40153,2008,,77083.3333333333,,,,,
40153,2009,,73200,170,,,,
40153,2010,,72841.6666666667,178,,,,
40153,2011,,73591.6666666667,198,,,,
40153,2012,,76658.3333333333,235,,,,
40153,2013,,79900,151,61.6666666666667,77.5,,
40153,2014,,78108.3333333333,151,68.75,84.9166666666667,,
40153,2015,,79075,123,89,106.5,,
40153,2016,,84366.6666666667,163,105.5,124.166666666667,,
40153,2017,,88958.3333333333,213,115.333333333333,135.833333333333,,
40153,2018,,96500,240,123.25,142.083333333333,,
41001,2009,,,183,,,,
41001,2010,,,149,,,,
41001,2011,,,128,,,,
41001,2012,,,190,,,,
41001,2013,,,217,191,213.25,,
41001,2014,,,196,183.833333333333,207.333333333333,,
41001,2015,,,243,172.166666666667,198.416666666667,,
41001,2016,,,321,129.916666666667,153.416666666667,,
41001,2017,,,326,123.666666666667,146.416666666667,,
41001,2018,,,317,92.3333333333333,111.416666666667,,
41003,1997,,73500,,,,,
41003,1998,,98041.6666666667,,,,,
41003,1999,,140566.666666667,,,,,
41003,2000,,139816.666666667,,,,,
41003,2001,,164450,,,,,
41003,2002,,165333.333333333,,,,,
41003,2003,,176666.666666667,,,,,
41003,2004,,188341.666666667,,,,,
41003,2005,,211058.333333333,,,,,
41003,2006,,241533.333333333,,,,,
41003,2007,,261800,,,,,
41003,2008,,258883.333333333,,,,,
41003,2009,,245608.333333333,753,,,,
41003,2010,,239950,734,,,0.928942186702091,
41003,2011,,233741.666666667,730,,,0.938079275684076,
41003,2012,,234550,797,,,0.955144489284298,
41003,2013,,242141.666666667,926,356.083333333333,426.166666666667,0.964056117093315,
41003,2014,,248991.666666667,1029,337.666666666667,408.25,0.965114256367734,
41003,2015,,272916.666666667,1230,222.083333333333,294.416666666667,0.979839874833252,
41003,2016,,299233.333333333,1231,230.166666666667,296.5,0.989898392497017,
41003,2017,,329583.333333333,1208,216.25,284.333333333333,0.992411292245533,
41003,2018,62.125,347341.666666667,1214,218.083333333333,286.333333333333,0.990730984723579,
41005,1997,,165191.666666667,,,,,
41005,1998,,170633.333333333,,,,,
41005,1999,,178541.666666667,,,,,
41005,2000,,180875,,,,,
41005,2001,,186350,,,,,
41005,2002,,193175,,,,,
41005,2003,,207391.666666667,,,,,
41005,2004,,230766.666666667,,,,,
41005,2005,,276241.666666667,,,,,
41005,2006,,326291.666666667,,,,,
41005,2007,,343675,,,,,
41005,2008,,325975,,,,,
41005,2009,,291033.333333333,4053,,,,
41005,2010,140.791666666667,271650,4280,,,0.901983932096364,
41005,2011,136.75,247591.666666667,4184,,,0.9011129220226,
41005,2012,104.958333333333,246750,4936,,,0.951073396587714,
41005,2013,92.2083333333333,266966.666666667,5809,1635.08333333333,2139.83333333333,0.971093209154836,
41005,2014,84.2916666666667,294133.333333333,6373,1539.25,2016.91666666667,0.971620348708647,1298.98278694558
41005,2015,72.1666666666667,324975,7773,1387.16666666667,1918,0.986073234712187,1426.21136382206
41005,2016,73.25,369333.333333333,7948,1188.75,1667.41666666667,0.993640661676963,1493.59091930839
41005,2017,70.2916666666667,402391.666666667,7973,1140.75,1618.83333333333,0.988808828489089,1567.32200276439
41005,2018,66.8333333333333,428475,8040,1290.83333333333,1772.5,0.98443651642404,1633.3521931713
41005,2019,,,,,,,1698.52932257417
41007,1997,,122658.333333333,,,,,
41007,1998,,130008.333333333,,,,,
41007,1999,,133941.666666667,,,,,
41007,2000,,139883.333333333,,,,,
41007,2001,,146566.666666667,,,,,
41007,2002,,158058.333333333,,,,,
41007,2003,,155875,,,,,
41007,2004,,168533.333333333,,,,,
41007,2005,,211908.333333333,,,,,
41007,2006,,257983.333333333,,,,,
41007,2007,,275991.666666667,,,,,
41007,2008,,264700,,,,,
41007,2009,,246791.666666667,516,,,,
41007,2010,,230708.333333333,592,,,,
41007,2011,,214558.333333333,561,,,,
41007,2012,,205191.666666667,646,,,,
41007,2013,,209658.333333333,646,583.083333333333,675.75,,
41007,2014,,222208.333333333,734,568.083333333333,654.75,,
41007,2015,,236858.333333333,1042,461.083333333333,551.75,0.941897141766301,
41007,2016,,252933.333333333,1007,387.416666666667,465.333333333333,0.954022829780008,
41007,2017,,271916.666666667,1060,388.083333333333,477.333333333333,0.959468916633,
41007,2018,,288433.333333333,1093,323.916666666667,397.666666666667,0.959741087513565,
41009,1997,,128041.666666667,,,,,
41009,1998,,140916.666666667,,,,,
41009,1999,,146416.666666667,,,,,
41009,2000,,147183.333333333,,,,,
41009,2001,,140508.333333333,,,,,
41009,2002,,147483.333333333,,,,,
41009,2003,,154116.666666667,,,,,
41009,2004,,163366.666666667,,,,,
41009,2005,,185825,,,,,
41009,2006,,216925,,,,,
41009,2007,,226625,,,,,
41009,2008,,220583.333333333,,,,,
41009,2009,,205100,422,,,,
41009,2010,,188850,446,,,,
41009,2011,,163791.666666667,441,,,,
41009,2012,,160800,452,,,0.926359123345979,
41009,2013,,178425,507,198.583333333333,244.916666666667,0.961094589259374,
41009,2014,,196016.666666667,623,231.75,286.083333333333,0.966832143794173,
41009,2015,,214908.333333333,846,210.333333333333,273.75,0.976186336089314,
41009,2016,,240375,977,153.833333333333,213.583333333333,0.992186509373814,
41009,2017,79.125,264900,902,135.916666666667,194.166666666667,0.990860441424356,
41009,2018,61.875,286633.333333333,860,158.583333333333,211.75,0.990891855877428,
41011,1997,,97675,,,,,
41011,1998,,94600,,,,,
41011,1999,,91666.6666666667,,,,,
41011,2000,,93333.3333333333,,,,,
41011,2001,,96466.6666666667,,,,,
41011,2002,,106650,,,,,
41011,2003,,111683.333333333,,,,,
41011,2004,,129866.666666667,,,,,
41011,2005,,168841.666666667,,,,,
41011,2006,,193341.666666667,,,,,
41011,2007,,192841.666666667,,,,,
41011,2008,,180300,,,,,
41011,2009,,159850,573,,,,
41011,2010,,150050,654,,,,
41011,2011,,136266.666666667,638,,,,
41011,2012,,133225,672,,,,
41011,2013,,142266.666666667,810,565.583333333333,654.583333333333,0.914269068407461,
41011,2014,,149075,912,558.416666666667,651.333333333333,0.927337605841896,
41011,2015,,159050,1032,554.166666666667,652,0.940250162532282,
41011,2016,,169841.666666667,1125,487.833333333333,588.416666666667,0.949502706295726,
41011,2017,103.083333333333,178908.333333333,1351,410.916666666667,509.75,0.953205773989557,
41011,2018,90.5,192458.333333333,1407,367.5,465.416666666667,0.963565222819124,
41013,1997,,94316.6666666667,,,,,
41013,1998,,100141.666666667,,,,,
41013,1999,,95325,,,,,
41013,2000,,94441.6666666667,,,,,
41013,2001,,96783.3333333333,,,,,
41013,2002,,103175,,,,,
41013,2003,,112133.333333333,,,,,
41013,2004,,129858.333333333,,,,,
41013,2005,,164250,,,,,
41013,2006,,223008.333333333,,,,,
41013,2007,,221300,,,,,
41013,2008,,195058.333333333,,,,,
41013,2009,,156425,250,,,,
41013,2010,,136125,333,,,,
41013,2011,,124700,334,,,,
41013,2012,,133058.333333333,407,,,,
41013,2013,,150025,399,288.416666666667,341.333333333333,,
41013,2014,,152591.666666667,468,293.583333333333,342,,
41013,2015,,166291.666666667,569,259.416666666667,317.25,0.957885291652936,
41013,2016,,189741.666666667,579,202.416666666667,251.75,0.968688072991168,
41013,2017,,218350,605,182.833333333333,232,0.96719235517895,
41013,2018,93.25,238275,532,186.5,236.166666666667,0.965448294714255,
41015,1997,,160191.666666667,,,,,
41015,1998,,142116.666666667,,,,,
41015,1999,,139866.666666667,,,,,
41015,2000,,141500,,,,,
41015,2001,,151650,,,,,
41015,2002,,160975,,,,,
41015,2003,,170941.666666667,,,,,
41015,2004,,203866.666666667,,,,,
41015,2005,,283166.666666667,,,,,
41015,2006,,318833.333333333,,,,,
41015,2007,,317983.333333333,,,,,
41015,2008,,291400,,,,,
41015,2009,,270800,196,,,,
41015,2010,,252241.666666667,220,,,,
41015,2011,,221541.666666667,191,,,,
41015,2012,,217916.666666667,258,,,,
41015,2013,,234433.333333333,280,428.083333333333,489.333333333333,,
41015,2014,,247283.333333333,324,404.75,453.166666666667,,
41015,2015,,255308.333333333,442,357.333333333333,413.333333333333,0.916543363941762,
41015,2016,,269116.666666667,400,303.5,351.416666666667,0.937923815821155,
41015,2017,,283925,411,321.916666666667,372.5,0.936756645757323,
41015,2018,,302758.333333333,439,292.416666666667,339.916666666667,0.941077393717615,
41017,1997,,168083.333333333,,,,,
41017,1998,,150300,,,,,
41017,1999,,143708.333333333,,,,,
41017,2000,,148425,,,,,
41017,2001,,168150,,,,,
41017,2002,,187916.666666667,,,,,
41017,2003,,187266.666666667,,,,,
41017,2004,,189116.666666667,,,,,
41017,2005,,245383.333333333,,,,,
41017,2006,,327800,,,,,
41017,2007,,319966.666666667,,,,,
41017,2008,,272525,,,,,
41017,2009,,212775,3356,,,,
41017,2010,152.291666666667,191600,3666,,,0.878554925318669,
41017,2011,107.875,182900,3342,,,0.921109168419435,
41017,2012,102.958333333333,186908.333333333,3660,,,0.951220322761251,
41017,2013,89.9583333333333,221766.666666667,4081,,2257.66666666667,0.968242974072517,
41017,2014,93.1666666666667,257591.666666667,4295,,2402.08333333333,0.968500903519474,
41017,2015,91,289541.666666667,5155,,2361.66666666667,0.975318160728851,
41017,2016,89.5416666666667,326066.666666667,5474,1611.16666666667,2070.16666666667,0.977386608707273,
41017,2017,80.625,354041.666666667,5840,1467.41666666667,1887,0.975711264565591,
41017,2018,78.9166666666667,380900,5554,1495.41666666667,1906.58333333333,0.973644766848049,
41019,1997,,89825,,,,,
41019,1998,,93800,,,,,
41019,1999,,94308.3333333333,,,,,
41019,2000,,96408.3333333333,,,,,
41019,2001,,101250,,,,,
41019,2002,,102000,,,,,
41019,2003,,108041.666666667,,,,,
41019,2004,,126558.333333333,,,,,
41019,2005,,150600,,,,,
41019,2006,,176275,,,,,
41019,2007,,180583.333333333,,,,,
41019,2008,,174025,,,,,
41019,2009,,153358.333333333,986,,,,
41019,2010,,137900,999,,,,
41019,2011,142.458333333333,126725,960,,,,
41019,2012,142,125225,1128,,,0.896074006954819,
41019,2013,126.25,131083.333333333,1227,597.166666666667,696.416666666667,0.922875736798885,
41019,2014,135.458333333333,140108.333333333,1307,654.583333333333,763.083333333333,0.930184805981639,
41019,2015,132.5,148691.666666667,1670,629.25,755.833333333333,0.942651322643823,
41019,2016,124.708333333333,155133.333333333,1942,511.416666666667,635.5,0.950295191284974,
41019,2017,108.375,172616.666666667,2064,417.583333333333,532,0.964102710425892,
41019,2018,87.875,190075,2160,378.583333333333,482.583333333333,0.966881440525072,
41021,2009,,,18,,,,
41021,2010,,,13,,,,
41021,2011,,,8,,,,
41021,2012,,,12,,,,
41021,2013,,,10,,,,
41021,2014,,,8,,,,
41021,2015,,,15,,,,
41021,2016,,,50,,,,
41021,2017,,,29,,,,
41021,2018,,,45,,,,
41023,2009,,,26,,,,
41023,2010,,,18,,,,
41023,2011,,,20,,,,
41023,2012,,,20,,,,
41023,2013,,,46,105.166666666667,116,,
41023,2014,,,60,118.333333333333,130.666666666667,,
41023,2015,,,67,99.0833333333333,112.583333333333,,
41023,2016,,,87,78.9166666666667,88.9166666666667,,
41023,2017,,,75,68.1666666666667,77.0833333333333,,
41023,2018,,,90,63.5,71.75,,
41025,2009,,,54,,,,
41025,2010,,,52,,,,
41025,2011,,,54,,,,
41025,2012,,,34,,,,
41025,2013,,,51,,,,
41025,2014,,,56,,,,
41025,2015,,,69,,,,
41025,2016,,,84,,,,
41025,2017,,,97,,,,
41025,2018,,,107,,,,
41027,1997,,130700,,,,,
41027,1998,,128925,,,,,
41027,1999,,135000,,,,,
41027,2000,,161308.333333333,,,,,
41027,2001,,181383.333333333,,,,,
41027,2002,,190583.333333333,,,,,
41027,2003,,188216.666666667,,,,,
41027,2004,,204866.666666667,,,,,
41027,2005,,249508.333333333,,,,,
41027,2006,,306766.666666667,,,,,
41027,2007,,312925,,,,,
41027,2008,,311875,,,,,
41027,2009,,288391.666666667,203,,,,
41027,2010,,276766.666666667,196,,,,
41027,2011,,258400,153,,,,
41027,2012,,261283.333333333,192,,,,
41027,2013,,278850,284,112.166666666667,133.583333333333,,
41027,2014,,302733.333333333,232,116.333333333333,138.666666666667,,
41027,2015,,325025,313,98.3333333333333,125.5,,
41027,2016,,363941.666666667,321,63.25,85,,
41027,2017,,405658.333333333,347,67.75,89.25,0.973746864475665,
41027,2018,,433633.333333333,328,87.0833333333333,110.083333333333,0.962049515541701,
41029,1997,,117350,,,,,
41029,1998,,119233.333333333,,,,,
41029,1999,,124241.666666667,,,,,
41029,2000,,134900,,,,,
41029,2001,,146333.333333333,,,,,
41029,2002,,157150,,,,,
41029,2003,,173508.333333333,,,,,
41029,2004,,209033.333333333,,,,,
41029,2005,,269408.333333333,,,,,
41029,2006,,293008.333333333,,,,,
41029,2007,,277758.333333333,,,,,
41029,2008,,247333.333333333,,,,,
41029,2009,,213541.666666667,2371,,,,
41029,2010,123.25,195766.666666667,2395,,,0.887778215242848,
41029,2011,109.791666666667,176291.666666667,2317,,,0.910129897609997,
41029,2012,100.875,174000,2743,,,0.949090572227923,
41029,2013,90,189391.666666667,2708,1155.08333333333,1427.91666666667,0.964113879189954,
41029,2014,95.25,210133.333333333,2988,1302.58333333333,1600.08333333333,0.961591278017393,
41029,2015,85.25,228583.333333333,3670,1122.25,1438.5,0.966287619567424,
41029,2016,83.8333333333333,249758.333333333,3966,952.166666666667,1281.5,0.97392169062449,
41029,2017,75.7083333333333,278166.666666667,4028,850.5,1140.08333333333,0.978581469620419,
41029,2018,72.25,294583.333333333,3744,995.666666666667,1281.08333333333,0.973276692011338,
41031,1997,,89958.3333333333,,,,,
41031,1998,,85991.6666666667,,,,,
41031,1999,,88391.6666666667,,,,,
41031,2000,,103500,,,,,
41031,2001,,115800,,,,,
41031,2002,,119533.333333333,,,,,
41031,2003,,124591.666666667,,,,,
41031,2004,,120366.666666667,,,,,
41031,2005,,146208.333333333,,,,,
41031,2006,,188658.333333333,,,,,
41031,2007,,201583.333333333,,,,,
41031,2008,,180633.333333333,,,,,
41031,2009,,158116.666666667,185,,,,
41031,2010,,121316.666666667,220,,,,
41031,2011,,108191.666666667,152,,,,
41031,2012,,115616.666666667,157,,,,
41031,2013,,137691.666666667,165,158.833333333333,187.166666666667,,
41031,2014,,148683.333333333,227,176.833333333333,208.166666666667,,
41031,2015,,164875,241,185.166666666667,222.25,,
41031,2016,,174258.333333333,248,131.083333333333,162.333333333333,,
41031,2017,,198191.666666667,286,102.25,129.5,,
41031,2018,,227083.333333333,292,92.9166666666667,117.916666666667,,
41033,1997,,118000,,,,,
41033,1998,,110291.666666667,,,,,
41033,1999,,112500,,,,,
41033,2000,,119375,,,,,
41033,2001,,121358.333333333,,,,,
41033,2002,,132633.333333333,,,,,
41033,2003,,147825,,,,,
41033,2004,,191258.333333333,,,,,
41033,2005,,245208.333333333,,,,,
41033,2006,,270575,,,,,
41033,2007,,253883.333333333,,,,,
41033,2008,,227391.666666667,,,,,
41033,2009,,207141.666666667,786,,,,
41033,2010,,194925,835,,,,
41033,2011,,176600,836,,,,
41033,2012,,175916.666666667,947,,,,
41033,2013,,180100,948,509.666666666667,620.25,,
41033,2014,108.25,186941.666666667,1097,590.166666666667,712.583333333333,0.95294226947981,
41033,2015,100.666666666667,202016.666666667,1395,530.333333333333,664.833333333333,0.960291060844284,
41033,2016,96.0833333333333,227016.666666667,1504,448.083333333333,573.666666666667,0.971896101055498,
41033,2017,91.1666666666667,253100,1521,392.166666666667,506.5,0.971537283764985,
41033,2018,82.5833333333333,274116.666666667,1386,465.333333333333,583.333333333333,0.96571534081422,
41035,1997,,76466.6666666667,,,,,
41035,1998,,79000,,,,,
41035,1999,,78966.6666666667,,,,,
41035,2000,,83908.3333333333,,,,,
41035,2001,,95491.6666666667,,,,,
41035,2002,,95708.3333333333,,,,,
41035,2003,,100616.666666667,,,,,
41035,2004,,112625,,,,,
41035,2005,,141275,,,,,
41035,2006,,173975,,,,,
41035,2007,,176041.666666667,,,,,
41035,2008,,168300,,,,,
41035,2009,,146783.333333333,697,,,,
41035,2010,,135108.333333333,681,,,,
41035,2011,,120691.666666667,677,,,,
41035,2012,,115208.333333333,749,,,,
41035,2013,,125533.333333333,863,527.666666666667,627,0.9056360313945,
41035,2014,,127550,848,539.083333333333,636.25,0.925128955275304,
41035,2015,,131875,1088,478.916666666667,583.833333333333,0.933744914417566,
41035,2016,135.333333333333,144358.333333333,1200,493.166666666667,605.5,0.946076530393453,
41035,2017,116.5,152883.333333333,1283,431.75,532,0.964012619859467,
41035,2018,87.9583333333333,164258.333333333,1391,467.75,582.583333333333,0.960771305205068,
41037,2009,,,0,,,,
41037,2010,,,0,,,,
41037,2011,,,1,,,,
41037,2012,,,1,,,,
41037,2013,,,2,79.3333333333333,88.6666666666667,,
41037,2014,,,2,80.8333333333333,91.6666666666667,,
41037,2015,,,12,88.9166666666667,101.583333333333,,
41037,2016,,,35,85.9166666666667,100.666666666667,,
41037,2017,,,31,82.6666666666667,94.9166666666667,,
41037,2018,,,,78.3333333333333,90.4166666666667,,
41039,1997,,122741.666666667,,,,,
41039,1998,,120708.333333333,,,,,
41039,1999,,125058.333333333,,,,,
41039,2000,,130816.666666667,,,,,
41039,2001,,135741.666666667,,,,,
41039,2002,,139591.666666667,,,,,
41039,2003,,147725,,,,,
41039,2004,,164416.666666667,,,,,
41039,2005,,190825,,,,,
41039,2006,,227008.333333333,,,,,
41039,2007,,238875,,,,,
41039,2008,,229283.333333333,,,,,
41039,2009,,212891.666666667,3485,,,,
41039,2010,117.208333333333,201525,3417,,,0.916100645408817,
41039,2011,122.041666666667,180258.333333333,3071,,,0.912795387585415,
41039,2012,112.083333333333,178966.666666667,3583,,,0.936301201588899,
41039,2013,96.3333333333333,187808.333333333,4115,1467.41666666667,1821.66666666667,0.954464290031838,
41039,2014,92.75,205341.666666667,4453,1561.25,1920.25,0.959415390184347,
41039,2015,89.8333333333333,218633.333333333,5802,1376.08333333333,1801.33333333333,0.968009790657607,
41039,2016,81.2083333333333,236100,6365,996.166666666667,1363.75,0.982061277298912,
41039,2017,69.9166666666667,259616.666666667,6521,870.416666666667,1230.41666666667,0.986194073877512,
41039,2018,61.4583333333333,281708.333333333,6341,808.083333333333,1154.66666666667,0.987184642057552,
41041,1997,,133258.333333333,,,,,
41041,1998,,127441.666666667,,,,,
41041,1999,,125966.666666667,,,,,
41041,2000,,133725,,,,,
41041,2001,,135533.333333333,,,,,
41041,2002,,127016.666666667,,,,,
41041,2003,,144191.666666667,,,,,
41041,2004,,159283.333333333,,,,,
41041,2005,,190300,,,,,
41041,2006,,242283.333333333,,,,,
41041,2007,,272566.666666667,,,,,
41041,2008,,260975,,,,,
41041,2009,,226366.666666667,673,,,,
41041,2010,,210233.333333333,694,,,,
41041,2011,,193350,709,,,,
41041,2012,,182316.666666667,796,,,,
